area	x	y	region	density	0-18	19-65	65+	Male	Female
E02004312	-66.6142	3780.56	E06000047	1	2000	4000	2000	50	50
E02005228	-124.842	3730.35	E10000017	1	2000	4000	2000	50	50
E02005408	-65.4481	3636.06	E10000018	1	2000	4000	2000	50	50
E02006086	-115.51	3515.7	E10000027	1	2000	4000	2000	50	50
E02006865	-1.74723	3654.76	E10000019	1	2000	4000	2000	50	50
E02003568	-61.4809	3513.29	E06000045	1	2000	4000	2000	50	50
E02001839	-82.4895	3625.59	E08000025	1	2000	4000	2000	50	50
E02004736	-49.2684	3508.54	E10000014	1	2000	4000	2000	50	50
E02001620	-62.9712	3686.33	E08000019	1	2000	4000	2000	50	50
E02006519	-68.6807	3611.87	E10000031	1	2000	4000	2000	50	50
E02002637	-131.995	3714.58	E06000009	1	2000	4000	2000	50	50
E02003137	-179.372	3477.06	E06000026	1	2000	4000	2000	50	50
E02003770	-10.0342	3603.91	E10000003	1	2000	4000	2000	50	50
E02004111	-59.6027	3672.6	E10000007	1	2000	4000	2000	50	50
E02005749	-86.6125	3719.39	E10000023	1	2000	4000	2000	50	50
E02001454	-126.889	3690.75	E08000014	1	2000	4000	2000	50	50
E02002452	-56.9781	3704.82	E08000036	1	2000	4000	2000	50	50
E02001660	-64.6704	3681.85	E08000019	1	2000	4000	2000	50	50
E02002963	-94.1122	3659.09	E06000021	1	2000	4000	2000	50	50
E02001230	-90.6377	3692.03	E08000008	1	2000	4000	2000	50	50
E02005239	-120.984	3725.66	E10000017	1	2000	4000	2000	50	50
E02005434	-5.02916	3671.34	E10000019	1	2000	4000	2000	50	50
E02002922	-111.332	3590.87	E06000019	1	2000	4000	2000	50	50
E02005308	-119.049	3698.01	E10000017	1	2000	4000	2000	50	50
E02001226	-96.4126	3682.26	E08000007	1	2000	4000	2000	50	50
E02004526	39.9036	3572.75	E10000012	1	2000	4000	2000	50	50
E02002833	-48.2929	3633.16	E06000016	1	2000	4000	2000	50	50
E02003048	-111.986	3549.42	E06000023	1	2000	4000	2000	50	50
E02003132	-180.365	3477.38	E06000026	1	2000	4000	2000	50	50
E02006073	-130.606	3527.31	E10000027	1	2000	4000	2000	50	50
E02001362	-126.799	3686.95	E08000012	1	2000	4000	2000	50	50
E02002432	-60.5361	3708.17	E08000035	1	2000	4000	2000	50	50
E02004087	-55.9393	3650.75	E10000007	1	2000	4000	2000	50	50
E02001637	-61.6803	3683.81	E08000019	1	2000	4000	2000	50	50
E02002821	-63.1598	3649.7	E06000015	1	2000	4000	2000	50	50
E02004235	-179.955	3483.34	E10000008	1	2000	4000	2000	50	50
E02002687	-8.42089	3731.96	E06000011	1	2000	4000	2000	50	50
E02004475	24.0187	3557.98	E10000012	1	2000	4000	2000	50	50
E02002363	-66.7015	3714.16	E08000035	1	2000	4000	2000	50	50
E02001225	-95.093	3682.32	E08000007	1	2000	4000	2000	50	50
E02002259	-81.5017	3706.18	E08000033	1	2000	4000	2000	50	50
E02004452	24.6862	3581.03	E10000012	1	2000	4000	2000	50	50
E02001427	-117.724	3685.86	E08000013	1	2000	4000	2000	50	50
E02005788	-39.7879	3745.54	E10000023	1	2000	4000	2000	50	50
E02002620	-107.898	3708.41	E06000008	1	2000	4000	2000	50	50
E02005805	-16.4604	3742.69	E10000023	1	2000	4000	2000	50	50
E02006743	-95.3882	3601.23	E10000034	1	2000	4000	2000	50	50
E02001570	-54.006	3690.59	E08000017	1	2000	4000	2000	50	50
E02002610	-107.501	3683.3	E06000007	1	2000	4000	2000	50	50
E02002581	-120.676	3681.32	E06000006	1	2000	4000	2000	50	50
E02003868	-91.8269	3675.1	E06000049	1	2000	4000	2000	50	50
E02006484	-63.0287	3623.2	E10000031	1	2000	4000	2000	50	50
E02004633	-111.248	3571.37	E10000013	1	2000	4000	2000	50	50
E02005220	-104.514	3707.92	E10000017	1	2000	4000	2000	50	50
E02006300	57.8685	3585.58	E10000029	1	2000	4000	2000	50	50
E02003216	-76.6786	3559.61	E06000030	1	2000	4000	2000	50	50
E02004563	26.8516	3561.95	E10000012	1	2000	4000	2000	50	50
E02001686	-74.3579	3792.32	E08000037	1	2000	4000	2000	50	50
E02004334	-62.0639	3774.14	E06000047	1	2000	4000	2000	50	50
E02005356	-50.5109	3639.12	E10000018	1	2000	4000	2000	50	50
E02006714	-98.1289	3596.23	E10000034	1	2000	4000	2000	50	50
E02003804	-124.458	3670.39	E06000050	1	2000	4000	2000	50	50
E02001166	-98.0007	3692.32	E08000006	1	2000	4000	2000	50	50
E02003926	-228.398	3461.28	E06000052	1	2000	4000	2000	50	50
E02005597	52.5893	3633.08	E10000020	1	2000	4000	2000	50	50
E02002998	-103.268	3544.74	E06000022	1	2000	4000	2000	50	50
E02006690	-94.1403	3537.38	E06000054	1	2000	4000	2000	50	50
E02005772	-63.2192	3725.75	E10000023	1	2000	4000	2000	50	50
E02002311	-80.241	3701.13	E08000034	1	2000	4000	2000	50	50
E02002729	-5.54558	3696.49	E06000012	1	2000	4000	2000	50	50
E02002860	-50.0749	3629.48	E06000016	1	2000	4000	2000	50	50
E02003056	-112.635	3548.26	E06000023	1	2000	4000	2000	50	50
E02003997	-125.978	3786.84	E10000006	1	2000	4000	2000	50	50
E02005231	-121.669	3730.25	E10000017	1	2000	4000	2000	50	50
E02002961	-94.8024	3659.59	E06000021	1	2000	4000	2000	50	50
E02002920	-121.266	3590.86	E06000019	1	2000	4000	2000	50	50
E02006054	-115.173	3533.33	E10000027	1	2000	4000	2000	50	50
E02006559	-30.7824	3503.96	E10000032	1	2000	4000	2000	50	50
E02002368	-72.8941	3713.66	E08000035	1	2000	4000	2000	50	50
E02001979	-67.6521	3616.67	E08000026	1	2000	4000	2000	50	50
E02002425	-71.6745	3709.11	E08000035	1	2000	4000	2000	50	50
E02001529	-63.6755	3693.75	E08000016	1	2000	4000	2000	50	50
E02001964	-63.442	3618.17	E08000026	1	2000	4000	2000	50	50
E02002157	-93.8124	3629.92	E08000031	1	2000	4000	2000	50	50
E02002887	-52.6528	3654.6	E06000018	1	2000	4000	2000	50	50
E02006119	-84.1689	3640.52	E10000028	1	2000	4000	2000	50	50
E02003526	-45.833	3508.56	E06000044	1	2000	4000	2000	50	50
E02004804	-33.9754	3540.08	E10000014	1	2000	4000	2000	50	50
E02005886	-50.2511	3667.75	E10000024	1	2000	4000	2000	50	50
E02002243	-76.8057	3708.08	E08000032	1	2000	4000	2000	50	50
E02004080	-56.9055	3655.14	E10000007	1	2000	4000	2000	50	50
E02006760	-82.8077	3595.51	E10000034	1	2000	4000	2000	50	50
E02001623	-62.8593	3685.83	E08000019	1	2000	4000	2000	50	50
E02002088	-75.1213	3620.93	E08000029	1	2000	4000	2000	50	50
E02002978	-91.0883	3655.7	E06000021	1	2000	4000	2000	50	50
E02005047	60.3859	3533.37	E10000016	1	2000	4000	2000	50	50
E02005907	-41.5263	3653.63	E10000024	1	2000	4000	2000	50	50
E02006102	-134.422	3521.27	E10000027	1	2000	4000	2000	50	50
E02002550	-58.062	3764.51	E06000004	1	2000	4000	2000	50	50
E02004241	-77.2806	3500.75	E06000058	1	2000	4000	2000	50	50
E02005452	-24.5804	3670.58	E10000019	1	2000	4000	2000	50	50
E02001558	-54.0264	3693.51	E08000017	1	2000	4000	2000	50	50
E02004257	-95.181	3519.52	E06000059	1	2000	4000	2000	50	50
E02001881	-79.3258	3621.5	E08000025	1	2000	4000	2000	50	50
E02002288	-69.945	3704.56	E08000034	1	2000	4000	2000	50	50
E02005799	-19.0202	3746.43	E10000023	1	2000	4000	2000	50	50
E02005839	-41.4457	3680	E10000024	1	2000	4000	2000	50	50
E02006082	-105.474	3517.7	E10000027	1	2000	4000	2000	50	50
E02004787	-61.0621	3509.72	E10000014	1	2000	4000	2000	50	50
E02005532	57.5813	3632.78	E10000020	1	2000	4000	2000	50	50
E02006646	-81.0077	3559.41	E06000054	1	2000	4000	2000	50	50
E02002456	-65.4457	3704.31	E08000036	1	2000	4000	2000	50	50
E02002490	-52.7749	3772.49	E06000001	1	2000	4000	2000	50	50
E02004178	-181.706	3529.31	E10000008	1	2000	4000	2000	50	50
E02004362	12.8431	3503.76	E10000011	1	2000	4000	2000	50	50
E02005922	-58.9347	3593.18	E10000025	1	2000	4000	2000	50	50
E02003745	4.96681	3630.81	E10000003	1	2000	4000	2000	50	50
E02003748	4.2173	3625.87	E10000003	1	2000	4000	2000	50	50
E02004186	-176.054	3522.96	E10000008	1	2000	4000	2000	50	50
E02004342	-68.8435	3769.05	E06000047	1	2000	4000	2000	50	50
E02006262	43.6603	3610.01	E10000029	1	2000	4000	2000	50	50
E02004174	-158.718	3504.53	E10000008	1	2000	4000	2000	50	50
E02004205	-150.449	3490.83	E10000008	1	2000	4000	2000	50	50
E02001481	-132.97	3684.22	E08000015	1	2000	4000	2000	50	50
E02006649	-82.3253	3556.47	E06000054	1	2000	4000	2000	50	50
E02004104	-83.1097	3673.82	E10000007	1	2000	4000	2000	50	50
E02006814	-18.1443	3708.06	E06000011	1	2000	4000	2000	50	50
E02001572	-51.6608	3690.19	E08000017	1	2000	4000	2000	50	50
E02005808	-12.9996	3739.65	E10000023	1	2000	4000	2000	50	50
E02004693	-48.7133	3535.68	E10000014	1	2000	4000	2000	50	50
E02002388	-70.1497	3712.83	E08000035	1	2000	4000	2000	50	50
E02004040	-59.0905	3658.08	E10000007	1	2000	4000	2000	50	50
E02005185	-98.2067	3711.24	E10000017	1	2000	4000	2000	50	50
E02001055	-95.0392	3691.35	E08000003	1	2000	4000	2000	50	50
E02004232	-182.511	3493.56	E10000008	1	2000	4000	2000	50	50
E02004765	-44.1403	3510.99	E10000014	1	2000	4000	2000	50	50
E02006216	-85.933	3654.57	E10000028	1	2000	4000	2000	50	50
E02001796	-59.7615	3789.37	E08000024	1	2000	4000	2000	50	50
E02003362	-33.0155	3546.03	E06000036	1	2000	4000	2000	50	50
E02003801	-124.248	3670.87	E06000050	1	2000	4000	2000	50	50
E02004331	-61.7692	3777.13	E06000047	1	2000	4000	2000	50	50
E02006357	-31.4705	3535.48	E10000030	1	2000	4000	2000	50	50
E02004229	-174.038	3504.72	E10000008	1	2000	4000	2000	50	50
E02001746	-63.4715	3797.67	E08000022	1	2000	4000	2000	50	50
E02001877	-80.2558	3621.74	E08000025	1	2000	4000	2000	50	50
E02002156	-90.8883	3630.04	E08000031	1	2000	4000	2000	50	50
E02002934	-108.653	3637.11	E06000020	1	2000	4000	2000	50	50
E02001252	-93.1916	3688.27	E08000008	1	2000	4000	2000	50	50
E02002340	-72.9856	3716.71	E08000035	1	2000	4000	2000	50	50
E02006068	-129.659	3528.23	E10000027	1	2000	4000	2000	50	50
E02002186	-84.4631	3719.64	E08000032	1	2000	4000	2000	50	50
E02002037	-94.0421	3619.07	E08000027	1	2000	4000	2000	50	50
E02004271	-117.217	3506.54	E06000059	1	2000	4000	2000	50	50
E02004604	-91.6764	3581.52	E10000013	1	2000	4000	2000	50	50
E02006091	-119.58	3514.14	E10000027	1	2000	4000	2000	50	50
E02001696	-67.1406	3791.19	E08000037	1	2000	4000	2000	50	50
E02003576	-59.5252	3512.25	E06000045	1	2000	4000	2000	50	50
E02004125	-68.5083	3642	E10000007	1	2000	4000	2000	50	50
E02006094	-115.897	3513.31	E10000027	1	2000	4000	2000	50	50
E02006747	-95.8777	3599.71	E10000034	1	2000	4000	2000	50	50
E02001818	-59.4086	3786.04	E08000024	1	2000	4000	2000	50	50
E02003071	-124.06	3549.19	E06000024	1	2000	4000	2000	50	50
E02004675	-49.8999	3543.39	E10000014	1	2000	4000	2000	50	50
E02001946	-85.2742	3616.39	E08000025	1	2000	4000	2000	50	50
E02004215	-156.859	3486.32	E10000008	1	2000	4000	2000	50	50
E02001023	-100.42	3698.91	E08000002	1	2000	4000	2000	50	50
E02002264	-80.9372	3705.71	E08000033	1	2000	4000	2000	50	50
E02002346	-70.3492	3715.69	E08000035	1	2000	4000	2000	50	50
E02003382	-54.6732	3546.87	E06000037	1	2000	4000	2000	50	50
E02003798	-126.872	3671.43	E06000050	1	2000	4000	2000	50	50
E02006188	-90.7505	3653.97	E10000028	1	2000	4000	2000	50	50
E02002001	-92.0254	3625.52	E08000027	1	2000	4000	2000	50	50
E02003117	-108.908	3550.66	E06000025	1	2000	4000	2000	50	50
E02001984	-64.0057	3616.03	E08000026	1	2000	4000	2000	50	50
E02002345	-68.9289	3715.81	E08000035	1	2000	4000	2000	50	50
E02004020	-119.013	3747.58	E10000006	1	2000	4000	2000	50	50
E02003218	-77.6094	3559.08	E06000030	1	2000	4000	2000	50	50
E02004710	-43.976	3513.2	E10000014	1	2000	4000	2000	50	50
E02006081	-125.621	3519.01	E10000027	1	2000	4000	2000	50	50
E02002547	-58.5164	3765.29	E06000004	1	2000	4000	2000	50	50
E02001908	-80.9876	3619.45	E08000025	1	2000	4000	2000	50	50
E02005716	-68.4824	3801.11	E06000057	1	2000	4000	2000	50	50
E02006049	-100.153	3535.49	E10000027	1	2000	4000	2000	50	50
E02001953	-84.4341	3615.78	E08000025	1	2000	4000	2000	50	50
E02002638	-132.577	3714.09	E06000009	1	2000	4000	2000	50	50
E02002068	-84.9826	3621.92	E08000028	1	2000	4000	2000	50	50
E02003159	-153	3482.61	E06000027	1	2000	4000	2000	50	50
E02004324	-58.3346	3780.38	E06000047	1	2000	4000	2000	50	50
E02000997	-109.589	3697.32	E08000001	1	2000	4000	2000	50	50
E02004305	-81.0282	3784.31	E06000047	1	2000	4000	2000	50	50
E02006682	-97.7125	3542.76	E06000054	1	2000	4000	2000	50	50
E02005230	-123.917	3730.22	E10000017	1	2000	4000	2000	50	50
E02004800	-72.3774	3501.16	E10000014	1	2000	4000	2000	50	50
E02001978	-64.0581	3616.68	E08000026	1	2000	4000	2000	50	50
E02006730	-83.4677	3607.92	E10000034	1	2000	4000	2000	50	50
E02006353	-31.3084	3536.26	E10000030	1	2000	4000	2000	50	50
E02001263	-103.316	3688.31	E08000009	1	2000	4000	2000	50	50
E02002615	-107.412	3710.01	E06000008	1	2000	4000	2000	50	50
E02003900	-183.101	3478.24	E06000052	1	2000	4000	2000	50	50
E02001317	-108.518	3691.52	E08000010	1	2000	4000	2000	50	50
E02006045	-117.701	3613.51	E06000051	1	2000	4000	2000	50	50
E02006731	-84.3065	3607.79	E10000034	1	2000	4000	2000	50	50
E02001338	-124.1	3685.71	E08000011	1	2000	4000	2000	50	50
E02004218	-155.377	3484.85	E10000008	1	2000	4000	2000	50	50
E02006809	-83.9384	3624.16	E08000025	1	2000	4000	2000	50	50
E02003383	-54.2717	3546.84	E06000037	1	2000	4000	2000	50	50
E02003453	-37.685	3547.18	E06000041	1	2000	4000	2000	50	50
E02003805	-122.814	3669.78	E06000050	1	2000	4000	2000	50	50
E02001932	-86.306	3617.61	E08000025	1	2000	4000	2000	50	50
E02002795	-48.7544	3720.14	E06000014	1	2000	4000	2000	50	50
E02003170	-152.683	3477.25	E06000027	1	2000	4000	2000	50	50
E02004389	4.19046	3503.92	E10000011	1	2000	4000	2000	50	50
E02001575	-46.7773	3689.76	E08000017	1	2000	4000	2000	50	50
E02006669	-84.0743	3524.3	E06000054	1	2000	4000	2000	50	50
E02002474	-65.7318	3701.06	E08000036	1	2000	4000	2000	50	50
E02003134	-180.875	3477.11	E06000026	1	2000	4000	2000	50	50
E02003896	-193.962	3481.34	E06000052	1	2000	4000	2000	50	50
E02001926	-83.5241	3618.17	E08000025	1	2000	4000	2000	50	50
E02006206	-94.371	3664.91	E10000028	1	2000	4000	2000	50	50
E02002695	-7.27269	3719.61	E06000011	1	2000	4000	2000	50	50
E02004308	-68.1846	3781.4	E06000047	1	2000	4000	2000	50	50
E02002108	-76.3202	3613.98	E08000029	1	2000	4000	2000	50	50
E02003601	-9.11333	3596.23	E06000056	1	2000	4000	2000	50	50
E02006063	-123.496	3535.56	E10000027	1	2000	4000	2000	50	50
E02005497	-32.9191	3684.37	E10000019	1	2000	4000	2000	50	50
E02001352	-128.726	3688.19	E08000012	1	2000	4000	2000	50	50
E02002080	-90.2261	3620.34	E08000028	1	2000	4000	2000	50	50
E02005698	-30.9825	3608.73	E10000021	1	2000	4000	2000	50	50
E02005943	-53.7262	3571.96	E10000025	1	2000	4000	2000	50	50
E02002113	-83.741	3631.6	E08000030	1	2000	4000	2000	50	50
E02002349	-65.4188	3715.22	E08000035	1	2000	4000	2000	50	50
E02003585	-52.6245	3500.1	E06000046	1	2000	4000	2000	50	50
E02006015	-116.564	3654.8	E06000051	1	2000	4000	2000	50	50
E02006831	-44.0282	3511.82	E10000014	1	2000	4000	2000	50	50
E02001943	-81.739	3616.65	E08000025	1	2000	4000	2000	50	50
E02002210	-75.7794	3713.21	E08000032	1	2000	4000	2000	50	50
E02005306	-128.124	3698.03	E10000017	1	2000	4000	2000	50	50
E02005908	-44.6571	3653.56	E10000024	1	2000	4000	2000	50	50
E02001075	-95.1561	3687.63	E08000003	1	2000	4000	2000	50	50
E02005589	54.4492	3631.97	E10000020	1	2000	4000	2000	50	50
E02006257	48.5346	3590.99	E10000029	1	2000	4000	2000	50	50
E02001270	-101.006	3686.56	E08000009	1	2000	4000	2000	50	50
E02003563	-62.3097	3513.52	E06000045	1	2000	4000	2000	50	50
E02005204	-125.345	3711.1	E10000017	1	2000	4000	2000	50	50
E02002959	-95.5661	3660.04	E06000021	1	2000	4000	2000	50	50
E02004074	-68.4006	3662.85	E10000007	1	2000	4000	2000	50	50
E02004630	-106.084	3575.38	E10000013	1	2000	4000	2000	50	50
E02001578	-59.3867	3691.99	E08000018	1	2000	4000	2000	50	50
E02002918	-116.759	3591.7	E06000019	1	2000	4000	2000	50	50
E02005522	58.1111	3638.54	E10000020	1	2000	4000	2000	50	50
E02005613	-30.8355	3622.52	E10000021	1	2000	4000	2000	50	50
E02001321	-113.944	3690.85	E08000010	1	2000	4000	2000	50	50
E02002468	-67.3414	3702.52	E08000036	1	2000	4000	2000	50	50
E02003638	-28.2562	3582.85	E06000056	1	2000	4000	2000	50	50
E02004625	-94.1805	3563.3	E10000013	1	2000	4000	2000	50	50
E02001588	-60.557	3687.69	E08000018	1	2000	4000	2000	50	50
E02006654	-91.9595	3550.7	E06000054	1	2000	4000	2000	50	50
E02006766	-90.7666	3591.38	E10000034	1	2000	4000	2000	50	50
E02002017	-90.3764	3621.93	E08000027	1	2000	4000	2000	50	50
E02002719	-19.3751	3707.07	E06000011	1	2000	4000	2000	50	50
E02004201	-157.636	3498.27	E10000008	1	2000	4000	2000	50	50
E02006078	-122.219	3521.97	E10000027	1	2000	4000	2000	50	50
E02001727	-67.2223	3793.89	E08000021	1	2000	4000	2000	50	50
E02002076	-85.7301	3620.88	E08000028	1	2000	4000	2000	50	50
E02002233	-76.811	3710.64	E08000032	1	2000	4000	2000	50	50
E02003592	-66.0384	3497.34	E06000046	1	2000	4000	2000	50	50
E02003102	-107.67	3555.62	E06000025	1	2000	4000	2000	50	50
E02005493	-31.4167	3688.31	E10000019	1	2000	4000	2000	50	50
E02005606	67.4892	3622.54	E10000020	1	2000	4000	2000	50	50
E02003836	-109.326	3661.78	E06000049	1	2000	4000	2000	50	50
E02006175	-89.0855	3635.87	E10000028	1	2000	4000	2000	50	50
E02006553	-29.889	3505.27	E10000032	1	2000	4000	2000	50	50
E02006920	-66.5002	3641.08	E10000007	1	2000	4000	2000	50	50
E02002006	-92.0666	3624.07	E08000027	1	2000	4000	2000	50	50
E02003590	-47.8715	3498.26	E06000046	1	2000	4000	2000	50	50
E02001146	-93.5133	3698.97	E08000005	1	2000	4000	2000	50	50
E02002128	-88.2974	3629.44	E08000030	1	2000	4000	2000	50	50
E02005581	61.865	3642.83	E10000020	1	2000	4000	2000	50	50
E02005385	-59.1758	3626.11	E10000018	1	2000	4000	2000	50	50
E02001291	-115.208	3695.59	E08000010	1	2000	4000	2000	50	50
E02003020	-113.99	3552.89	E06000023	1	2000	4000	2000	50	50
E02003867	-93.6937	3675.29	E06000049	1	2000	4000	2000	50	50
E02006670	-78.4365	3523.96	E06000054	1	2000	4000	2000	50	50
E02006845	-126.025	3543.6	E06000024	1	2000	4000	2000	50	50
E02004356	12.8995	3505.7	E10000011	1	2000	4000	2000	50	50
E02003096	-105.203	3556.67	E06000025	1	2000	4000	2000	50	50
E02006755	-86.1525	3602.3	E10000034	1	2000	4000	2000	50	50
E02001135	-92.5968	3700.73	E08000005	1	2000	4000	2000	50	50
E02003976	-136.21	3767.23	E10000006	1	2000	4000	2000	50	50
E02003116	-108.341	3551.09	E06000025	1	2000	4000	2000	50	50
E02002915	-117.551	3592.81	E06000019	1	2000	4000	2000	50	50
E02003386	-57.5076	3546.15	E06000037	1	2000	4000	2000	50	50
E02002426	-63.0022	3708.98	E08000035	1	2000	4000	2000	50	50
E02001191	-91.021	3686.45	E08000007	1	2000	4000	2000	50	50
E02002106	-75.519	3614.83	E08000029	1	2000	4000	2000	50	50
E02004209	-156.124	3487.92	E10000008	1	2000	4000	2000	50	50
E02004299	-73.4456	3786.34	E06000047	1	2000	4000	2000	50	50
E02005668	-41.0953	3605.11	E10000021	1	2000	4000	2000	50	50
E02002152	-91.1466	3630.53	E08000031	1	2000	4000	2000	50	50
E02006909	-54.8858	3772.29	E06000001	1	2000	4000	2000	50	50
E02002503	-54.8625	3764.56	E06000002	1	2000	4000	2000	50	50
E02003904	-193.873	3474.3	E06000052	1	2000	4000	2000	50	50
E02004117	-61.3455	3665.94	E10000007	1	2000	4000	2000	50	50
E02006763	-83.9164	3594.06	E10000034	1	2000	4000	2000	50	50
E02001747	-62.6547	3797.25	E08000022	1	2000	4000	2000	50	50
E02004614	-90.3731	3579.72	E10000013	1	2000	4000	2000	50	50
E02005335	-53.585	3630.84	E10000018	1	2000	4000	2000	50	50
E02001268	-102.727	3687.86	E08000009	1	2000	4000	2000	50	50
E02001303	-108.22	3693.64	E08000010	1	2000	4000	2000	50	50
E02001425	-117.839	3686.69	E08000013	1	2000	4000	2000	50	50
E02004253	-82.1328	3504.55	E06000059	1	2000	4000	2000	50	50
E02004636	-96.1941	3579.62	E10000013	1	2000	4000	2000	50	50
E02004239	-75.0182	3501.33	E06000058	1	2000	4000	2000	50	50
E02003130	-181.888	3477.8	E06000026	1	2000	4000	2000	50	50
E02002285	-73.5096	3705.43	E08000034	1	2000	4000	2000	50	50
E02002956	-95.1521	3661.02	E06000021	1	2000	4000	2000	50	50
E02005723	-73.3565	3806.48	E06000057	1	2000	4000	2000	50	50
E02003596	-51.0863	3493.69	E06000046	1	2000	4000	2000	50	50
E02005520	54.2776	3642.69	E10000020	1	2000	4000	2000	50	50
E02002070	-85.6427	3621.98	E08000028	1	2000	4000	2000	50	50
E02004141	-145.29	3497.16	E10000008	1	2000	4000	2000	50	50
E02003146	-179.123	3476.11	E06000026	1	2000	4000	2000	50	50
E02003843	-127.404	3676.9	E06000050	1	2000	4000	2000	50	50
E02004005	-153.54	3759.73	E10000006	1	2000	4000	2000	50	50
E02001417	-119.135	3688.21	E08000013	1	2000	4000	2000	50	50
E02003993	-121.493	3787.59	E10000006	1	2000	4000	2000	50	50
E02006732	-84.769	3607.5	E10000034	1	2000	4000	2000	50	50
E02003950	-246.362	3456.96	E06000052	1	2000	4000	2000	50	50
E02001634	-65.284	3684.22	E08000019	1	2000	4000	2000	50	50
E02004206	-150.869	3489.87	E10000008	1	2000	4000	2000	50	50
E02002980	-95.2902	3655.17	E06000021	1	2000	4000	2000	50	50
E02004233	-180.03	3487.72	E10000008	1	2000	4000	2000	50	50
E02002119	-84.8583	3630.61	E08000030	1	2000	4000	2000	50	50
E02002855	-50.1036	3630.78	E06000016	1	2000	4000	2000	50	50
E02001486	-132.447	3683.55	E08000015	1	2000	4000	2000	50	50
E02003142	-178.378	3476.52	E06000026	1	2000	4000	2000	50	50
E02001192	-94.6596	3686.49	E08000007	1	2000	4000	2000	50	50
E02001476	-132.055	3685	E08000015	1	2000	4000	2000	50	50
E02002329	-77.006	3696.26	E08000034	1	2000	4000	2000	50	50
E02002034	-93.2616	3619.49	E08000027	1	2000	4000	2000	50	50
E02002652	-14.8009	3712.34	E06000010	1	2000	4000	2000	50	50
E02002691	-21.8746	3725.97	E06000011	1	2000	4000	2000	50	50
E02006715	-101.389	3596.76	E10000034	1	2000	4000	2000	50	50
E02006803	-59.057	3679.42	E08000019	1	2000	4000	2000	50	50
E02005709	-66.5868	3803.92	E06000057	1	2000	4000	2000	50	50
E02001157	-105.285	3693.76	E08000006	1	2000	4000	2000	50	50
E02002366	-65.1195	3713.94	E08000035	1	2000	4000	2000	50	50
E02002417	-58.7314	3709.87	E08000035	1	2000	4000	2000	50	50
E02001836	-80.501	3625.88	E08000025	1	2000	4000	2000	50	50
E02003139	-175.064	3476.9	E06000026	1	2000	4000	2000	50	50
E02005477	-30.805	3653.99	E10000019	1	2000	4000	2000	50	50
E02004584	51.6591	3574.48	E10000012	1	2000	4000	2000	50	50
E02005292	-117.939	3707.69	E10000017	1	2000	4000	2000	50	50
E02002709	-30.346	3709.52	E06000011	1	2000	4000	2000	50	50
E02003469	-34.2135	3591.56	E06000042	1	2000	4000	2000	50	50
E02005490	-20.9408	3633.5	E10000019	1	2000	4000	2000	50	50
E02005754	-65.3664	3749.05	E10000023	1	2000	4000	2000	50	50
E02002629	-106.727	3705.14	E06000008	1	2000	4000	2000	50	50
E02003500	-5.90907	3508.27	E06000043	1	2000	4000	2000	50	50
E02001358	-128.959	3687.43	E08000012	1	2000	4000	2000	50	50
E02002323	-77.7273	3698.46	E08000034	1	2000	4000	2000	50	50
E02006095	-121.176	3510.81	E10000027	1	2000	4000	2000	50	50
